trial_idx,dev_time,trial_len,dev_speaker,dev_direction,right_switches_1,right_switches_2,right_switches_3,left_switches_1,left_switches_2,left_switches_3,left_switches_4,left_switches_5,direction_timing,dev_timer,block_type,trial_order,is_dev,sbj_answer,perf,saliency,is_sal,is_sal_sbjs,is_saldev,is_ctrl,sid,exp_id,condition,switch_index,switch_distance,time_bin,target_bin,target_time_label,time_bin_mean
7,2.24231292517007,7.43859410430839,1,right,2.36757369614512,5.37310657596372,,1.16757369614512,3.56757369614512,4.17310657596372,6.57310657596372,,-0.125260770975057,0.301443107894721,feature,35,1,0,miss,-0.0124864097242092,0,0,0,1,60,30,spatial,,,"Q13: [-0.125261, -0.0822222)","Q1: [0.0, 3.60512)",early,-0.1543990929705215
25,5.77859410430839,8.46489795918367,1,left,2.02022675736961,4.4752380952381,7.64634920634921,0.820226757369615,3.22022675736961,3.2752380952381,5.67523809523809,6.44634920634921,0.103356009070295,0.682653722723157,feature,36,0,1,false,0.136319264613059,0,0,0,0,60,30,spatial,4,0.10335600907030074,"Q15: [0.00575964, 0.112245)","Q2: [3.60512, 7.68295]",late,-0.0233333333333334
10,2.25732426303855,6.84185941043084,1,right,2.13795918367347,4.8102947845805,,0.937959183673469,3.33795918367347,3.6102947845805,6.0102947845805,,0.11936507936508,0.329928478155678,feature,37,1,1,hit,89.1369385541067,0,0,0,1,60,30,spatial,1,0.11936507936508,"Q16: [0.112245, 0.144739)","Q1: [0.0, 3.60512)",early,0.07439909297052129
44,0.0,7.77328798185941,-1,none,,,,,,,,,-1.0,0.0,feature,38,0,0,reject,-0.939102792743368,0,0,0,1,60,30,spatial,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
42,0.0,8.10471655328798,-1,none,,,,,,,,,-1.0,0.0,feature,39,0,0,reject,-1.56464599017959,0,0,0,1,60,30,spatial,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
4,7.39015873015873,8.89945578231293,1,right,2.08521541950113,4.48888888888889,7.39478458049887,0.885215419501134,3.28521541950113,3.28888888888889,5.68888888888889,6.19478458049887,-0.00462585034013507,0.830405691193632,feature,40,1,1,hit,-1.70965064005362,1,1,1,0,60,30,spatial,2,2.9012698412698406,"Q14: [-0.0822222, 0.00575964)","Q2: [3.60512, 7.68295]",late,-0.0959523809523807
20,5.34122448979592,7.18326530612245,1,left,2.00553287981859,4.46952380952381,,0.805532879818594,3.20553287981859,3.26952380952381,5.66952380952381,,-0.328299319727891,0.743564975282687,feature,41,0,1,false,-2.51827903335647,1,1,0,0,60,30,spatial,3,2.0717006802721096,"Q9: [-0.404354, -0.317755)","Q2: [3.60512, 7.68295]",late,-0.410362811791383
11,3.01201814058957,6.49487528344671,1,right,2.0590022675737,4.50009070294785,,0.859002267573696,3.2590022675737,3.30009070294785,5.70009070294785,,0.953015873015873,0.463753037454962,feature,42,1,0,miss,-3.46095182428514,1,1,1,0,60,30,spatial,1,0.95301587301587,"Q23: [0.83898, 0.972902)","Q1: [0.0, 3.60512)",early,0.8851587301587305
12,3.44666666666667,8.46489795918367,1,right,2.07573696145125,4.48226757369615,7.38757369614512,0.875736961451247,3.27573696145125,3.28226757369615,5.68226757369615,6.18757369614513,1.37092970521542,0.407171673336869,feature,43,1,1,hit,-1.24510944101104,1,1,1,0,60,30,spatial,1,1.3709297052154197,"Q26: [1.32512, 1.4229)","Q1: [0.0, 3.60512)",early,1.37401360544218
23,5.86512471655329,8.71814058956916,1,left,2.01383219954649,4.43496598639456,7.91133786848073,0.813832199546485,3.21383219954649,3.23496598639456,5.63496598639456,6.71133786848073,0.23015873015873,0.672749499310739,feature,44,0,1,false,5.24539153298002,0,0,0,0,60,30,spatial,4,0.23015873015873023,"Q18: [0.224308, 0.376213)","Q2: [3.60512, 7.68295]",late,0.2779478458049885
39,3.12689342403628,7.24430839002268,2,left,2.00907029478458,5.22408163265306,,0.809070294784581,3.20907029478458,4.02408163265306,6.42408163265306,,-0.0822222222222222,0.431634499208073,feature,45,0,0,reject,0.134506367694081,0,0,0,0,60,30,spatial,1,2.317823129251699,"Q14: [-0.0822222, 0.00575964)","Q1: [0.0, 3.60512)",early,-0.0959523809523807
33,4.3427664399093,8.71814058956916,2,right,2.05755102040816,4.61414965986395,7.77913832199546,0.857551020408163,3.25755102040816,3.41414965986395,5.81414965986395,6.57913832199547,-0.271337868480725,0.498129893099592,feature,46,1,0,miss,-1.4170336039154,1,1,1,0,60,30,spatial,1,2.28521541950114,"Q10: [-0.317755, -0.2361)","Q2: [3.60512, 7.68295]",late,-0.3413832199546485
41,0.0,8.27818594104308,-1,none,,,,,,,,,-1.0,0.0,feature,47,0,0,reject,3.34362464675949,1,1,0,1,60,30,spatial,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
28,5.4069387755102,8.46489795918367,2,right,2.01795918367347,4.58612244897959,7.59229024943311,0.817959183673469,3.21795918367347,3.38612244897959,5.78612244897959,6.39229024943311,0.820861678004535,0.638748252085443,feature,48,1,0,miss,2.94544440736211,0,0,0,1,60,30,spatial,2,0.8208163265306103,"Q22: [0.684399, 0.83898)","Q2: [3.60512, 7.68295]",late,0.7419274376417235
45,0.0,7.2790022675737,-1,none,,,,,,,,,-1.0,0.0,feature,49,0,0,reject,1.43504547546963,1,1,0,1,60,30,spatial,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
43,0.0,6.41160997732426,-1,none,,,,,,,,,-1.0,0.0,feature,50,0,0,reject,3.07164204824706,1,1,0,1,60,30,spatial,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
4,7.39015873015873,8.89945578231293,1,right,2.08521541950113,4.48888888888889,7.39478458049887,0.885215419501134,3.28521541950113,3.28888888888889,5.68888888888889,6.19478458049887,-0.00462585034013507,0.830405691193632,object,1,1,1,hit,-1.70965064005362,1,1,1,0,60,30,object,2,2.9012698412698406,"Q14: [-0.0822222, 0.00575964)","Q2: [3.60512, 7.68295]",late,-0.0959523809523807
31,4.60258503401361,8.89945578231293,2,right,2.04090702947846,4.70199546485261,7.8550566893424,0.840907029478458,3.24090702947846,3.50199546485261,5.90199546485261,6.6550566893424,-0.0993650793650787,0.517176010151198,object,2,0,0,reject,6.08597992747564,0,0,0,0,60,30,object,1,2.56167800453515,"Q13: [-0.125261, -0.0822222)","Q2: [3.60512, 7.68295]",late,-0.1543990929705215
35,5.55283446712018,8.10471655328798,2,right,1.9047619047619,4.32566893424036,7.26222222222222,0.704761904761905,3.1047619047619,3.12566893424036,5.52566893424036,6.06222222222222,1.22721088435374,0.685136171093789,object,3,0,0,reject,4.5626528520849,0,0,0,0,60,30,object,2,1.2271655328798197,"Q25: [1.1873, 1.32512)","Q2: [3.60512, 7.68295]",late,1.25621315192744
42,0.0,8.10471655328798,-1,none,,,,,,,,,-1.0,0.0,object,4,0,0,reject,-1.56464599017959,0,0,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
5,7.17537414965986,9.23578231292517,1,right,2.05451247165533,4.47687074829932,7.38761904761905,0.854512471655329,3.25451247165533,3.27687074829932,5.67687074829932,6.18761904761905,-0.212244897959184,0.776910272085795,object,5,1,1,hit,0.271962068079739,0,0,0,1,60,30,object,2,2.69850340136054,"Q11: [-0.2361, -0.201587)","Q2: [3.60512, 7.68295]",late,-0.2717233560090705
2,1.74195011337868,8.11410430839002,1,right,1.81414965986395,4.28213151927438,7.31215419501134,0.614149659863946,3.01414965986395,3.08213151927438,5.48213151927438,6.11215419501134,-0.0721995464852609,0.214681750095017,object,6,1,1,hit,-42.5475851710968,1,1,1,0,60,30,object,,,"Q14: [-0.0822222, 0.00575964)","Q1: [0.0, 3.60512)",early,-0.0959523809523807
9,7.68294784580499,9.23578231292517,1,right,2.00730158730159,4.42975056689342,7.3502947845805,0.807301587301587,3.20730158730159,3.22975056689342,5.62975056689342,6.1502947845805,0.33265306122449,0.83186757607452,object,7,1,1,hit,-6.17084663508508,1,1,1,0,60,30,object,3,0.33265306122449,"Q18: [0.224308, 0.376213)","Q2: [3.60512, 7.68295]",late,0.2779478458049885
40,2.79609977324263,8.10471655328798,2,left,2.00294784580499,4.3415873015873,7.27927437641723,0.802947845804989,3.20294784580499,3.1415873015873,5.5415873015873,6.07927437641723,-0.406893424036281,0.344996614608106,object,8,0,1,false,-0.909481279480309,1,1,0,0,60,30,object,1,1.9931519274376408,"Q8: [-0.459637, -0.404354)","Q1: [0.0, 3.60512)",early,-0.5008843537414965
27,5.55283446712018,8.10471655328798,2,right,1.9047619047619,4.32689342403628,7.26526077097506,0.704761904761905,3.1047619047619,3.12689342403628,5.52689342403628,6.06526077097506,1.22598639455782,0.685136171093789,object,9,0,0,reject,-1.82776766365504,1,1,0,0,60,30,object,2,1.2259410430838997,"Q25: [1.1873, 1.32512)","Q2: [3.60512, 7.68295]",late,1.25621315192744
25,5.77859410430839,8.46489795918367,1,left,2.02022675736961,4.4752380952381,7.64634920634921,0.820226757369615,3.22022675736961,3.2752380952381,5.67523809523809,6.44634920634921,0.103356009070295,0.682653722723157,object,10,1,0,miss,0.136319264613059,0,0,0,1,60,30,object,4,0.10335600907030074,"Q15: [0.00575964, 0.112245)","Q2: [3.60512, 7.68295]",late,-0.0233333333333334
8,2.24281179138322,7.54961451247166,1,right,2.3390022675737,5.54095238095238,,1.1390022675737,3.5390022675737,4.34095238095238,6.74095238095238,,-0.0961904761904764,0.297076332530381,object,11,1,0,miss,4.46276980758858,0,0,0,1,60,30,object,,,"Q13: [-0.125261, -0.0822222)","Q1: [0.0, 3.60512)",early,-0.1543990929705215
17,5.24331065759637,7.18326530612245,1,left,2.05560090702948,4.47138321995465,,0.855600907029478,3.25560090702948,3.27138321995465,5.67138321995465,,-0.428072562358276,0.729934150298944,object,12,1,1,hit,-5.40463872007331,1,1,1,0,60,30,object,3,1.9719274376417202,"Q8: [-0.459637, -0.404354)","Q2: [3.60512, 7.68295]",late,-0.5008843537414965
16,5.10358276643991,7.18326530612245,1,left,2.00235827664399,4.41260770975057,,0.802358276643991,3.20235827664399,3.21260770975057,5.61260770975057,,-0.509024943310657,0.710482287503709,object,13,1,1,hit,-1.41663586593331,1,1,1,0,60,30,object,3,1.89097505668934,"Q7: [-0.54839, -0.459637)","Q2: [3.60512, 7.68295]",late,-0.5682766439909295
30,5.55283446712018,8.17410430839002,2,right,1.97414965986395,4.40666666666667,7.33242630385488,0.774149659863946,3.17414965986395,3.20666666666667,5.60666666666667,6.13242630385488,1.14621315192744,0.679320235908987,object,14,0,0,reject,26.0897813474656,0,0,0,0,60,30,object,2,1.1461678004535099,"Q24: [0.972902, 1.1873)","Q2: [3.60512, 7.68295]",late,1.071213151927439
19,5.21587301587302,8.10471655328798,1,left,2.00526077097506,4.42022675736961,7.24625850340136,0.805260770975057,3.20526077097506,3.22022675736961,5.62022675736961,6.04625850340136,-0.404353741496598,0.643560201220979,object,15,1,1,hit,-32.8260561548324,1,1,1,0,60,30,object,3,1.9956462585034105,"Q9: [-0.404354, -0.317755)","Q2: [3.60512, 7.68295]",late,-0.410362811791383
47,0.0,7.95070294784581,-1,none,,,,,,,,,-1.0,0.0,object,16,0,0,reject,1.8855456451613,1,1,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
50,0.0,7.2790022675737,-1,none,,,,,,,,,-1.0,0.0,object,17,0,0,reject,-2.01741278960024,0,0,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
39,3.12689342403628,7.24430839002268,2,left,2.00907029478458,5.22408163265306,,0.809070294784581,3.20907029478458,4.02408163265306,6.42408163265306,,-0.0822222222222222,0.431634499208073,object,18,0,0,reject,0.134506367694081,0,0,0,0,60,30,object,1,2.317823129251699,"Q14: [-0.0822222, 0.00575964)","Q1: [0.0, 3.60512)",early,-0.0959523809523807
22,5.96448979591837,9.05859410430839,1,left,2.05251700680272,4.45646258503401,8.22204081632653,0.852517006802721,3.25251700680272,3.25646258503401,5.65646258503401,7.02204081632653,0.308027210884354,0.658434380350652,object,19,1,1,hit,-1.63737487960126,1,1,1,0,60,30,object,4,0.3080272108843598,"Q18: [0.224308, 0.376213)","Q2: [3.60512, 7.68295]",late,0.2779478458049885
33,4.3427664399093,8.71814058956916,2,right,2.05755102040816,4.61414965986395,7.77913832199546,0.857551020408163,3.25755102040816,3.41414965986395,5.81414965986395,6.57913832199547,-0.271337868480725,0.498129893099592,object,20,0,0,reject,-1.4170336039154,1,1,0,0,60,30,object,1,2.28521541950114,"Q10: [-0.317755, -0.2361)","Q2: [3.60512, 7.68295]",late,-0.3413832199546485
11,3.01201814058957,6.49487528344671,1,right,2.0590022675737,4.50009070294785,,0.859002267573696,3.2590022675737,3.30009070294785,5.70009070294785,,0.953015873015873,0.463753037454962,object,21,1,0,miss,-3.46095182428514,1,1,1,0,60,30,object,1,0.95301587301587,"Q23: [0.83898, 0.972902)","Q1: [0.0, 3.60512)",early,0.8851587301587305
34,4.59133786848073,6.52956916099773,2,right,2.02961451247166,4.47913832199546,,0.829614512471655,3.22961451247166,3.27913832199546,5.67913832199546,,0.112244897959184,0.703160921536079,object,22,0,0,reject,1.28037301983357,0,0,0,0,60,30,object,2,0.11219954648526986,"Q16: [0.112245, 0.144739)","Q2: [3.60512, 7.68295]",late,0.07439909297052129
32,2.08403628117914,6.07047619047619,2,right,3.14353741496599,,,1.94353741496599,,,,,2.08403628117914,0.343306886607797,object,23,0,1,false,-9.66207425576198,1,1,0,0,60,30,object,,,"Q29: [1.8893, 2.53556]","Q1: [0.0, 3.60512)",early,2.2124263038548797
24,5.39256235827664,8.10471655328798,1,left,2.01206349206349,4.42866213151927,7.24766439909297,0.812063492063492,3.21206349206349,3.22866213151927,5.62866213151927,6.04766439909297,-0.23609977324263,0.665361005881069,object,24,1,1,hit,-2.38442069982057,1,1,1,0,60,30,object,3,2.16390022675737,"Q11: [-0.2361, -0.201587)","Q2: [3.60512, 7.68295]",late,-0.2717233560090705
3,7.52081632653061,9.52721088435374,1,right,2.00630385487528,4.42544217687075,7.36272108843537,0.806303854875284,3.20630385487528,3.22544217687075,5.62544217687075,6.16272108843537,0.158095238095238,0.789403784362728,object,25,1,1,hit,-2.51851350474994,1,1,1,0,60,30,object,3,0.15809523809523984,"Q17: [0.144739, 0.224308)","Q2: [3.60512, 7.68295]",late,0.16259637188208598
1,3.37532879818594,6.07047619047619,1,right,3.60403628117914,,,2.40403628117914,,,,,-0.228707482993197,0.556023727344719,object,26,1,1,hit,-0.819571441975148,0,0,0,1,60,30,object,,,"Q11: [-0.2361, -0.201587)","Q1: [0.0, 3.60512)",early,-0.2717233560090705
29,4.55541950113379,8.46489795918367,2,right,2.07052154195011,4.53414965986395,7.55741496598639,0.870521541950113,3.27052154195011,3.33414965986395,5.73414965986395,6.3574149659864,0.0213151927437636,0.538154095075837,object,27,0,0,reject,-3.35298013780892,1,1,0,0,60,30,object,2,0.021269841269839773,"Q15: [0.00575964, 0.112245)","Q2: [3.60512, 7.68295]",late,-0.0233333333333334
26,4.91229024943311,7.38308390022676,2,right,2.0746485260771,4.86244897959184,,0.874648526077097,3.2746485260771,3.66244897959184,6.06244897959184,,0.0498866213151929,0.665343955969705,object,28,0,0,reject,-19.1256288692285,1,1,0,0,60,30,object,2,0.04984126984127002,"Q15: [0.00575964, 0.112245)","Q2: [3.60512, 7.68295]",late,-0.0233333333333334
43,0.0,6.41160997732426,-1,none,,,,,,,,,-1.0,0.0,object,29,0,0,reject,3.07164204824706,1,1,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
14,7.34770975056689,9.05859410430839,1,right,2.03768707482993,4.45356009070295,7.37532879818594,0.837687074829932,3.23768707482993,3.25356009070295,5.65356009070295,6.17532879818594,-0.0276190476190479,0.811131359453695,object,30,1,1,hit,3.34455696829269,0,1,0,1,60,30,object,2,2.89414965986394,"Q14: [-0.0822222, 0.00575964)","Q2: [3.60512, 7.68295]",late,-0.0959523809523807
37,3.41678004535147,6.29365079365079,2,left,2.80571428571429,,,1.60571428571429,,,,,-0.588979591836734,0.542893172401369,object,31,0,0,reject,-12.3507079740671,1,1,0,0,60,30,object,1,1.8110657596371798,"Q6: [-0.677587, -0.54839)","Q1: [0.0, 3.60512)",early,-0.794081632653061
7,2.24231292517007,7.43859410430839,1,right,2.36757369614512,5.37310657596372,,1.16757369614512,3.56757369614512,4.17310657596372,6.57310657596372,,-0.125260770975057,0.301443107894721,object,32,1,1,hit,-0.0124864097242092,0,0,0,1,60,30,object,,,"Q13: [-0.125261, -0.0822222)","Q1: [0.0, 3.60512)",early,-0.1543990929705215
36,2.83482993197279,8.71814058956916,2,left,2.00213151927438,4.92399092970522,7.91646258503401,0.802131519274376,3.20213151927438,3.72399092970522,6.12399092970522,6.71646258503401,-0.36734693877551,0.325164512185606,object,33,0,0,reject,32.1642715154915,0,0,0,0,60,30,object,1,2.032698412698414,"Q9: [-0.404354, -0.317755)","Q1: [0.0, 3.60512)",early,-0.410362811791383
10,2.25732426303855,6.84185941043084,1,right,2.13795918367347,4.8102947845805,,0.937959183673469,3.33795918367347,3.6102947845805,6.0102947845805,,0.11936507936508,0.329928478155678,object,34,1,1,hit,89.1369385541067,0,0,0,1,60,30,object,1,0.11936507936508,"Q16: [0.112245, 0.144739)","Q1: [0.0, 3.60512)",early,0.07439909297052129
28,5.4069387755102,8.46489795918367,2,right,2.01795918367347,4.58612244897959,7.59229024943311,0.817959183673469,3.21795918367347,3.38612244897959,5.78612244897959,6.39229024943311,0.820861678004535,0.638748252085443,object,35,0,0,reject,2.94544440736211,0,0,0,0,60,30,object,2,0.8208163265306103,"Q22: [0.684399, 0.83898)","Q2: [3.60512, 7.68295]",late,0.7419274376417235
46,0.0,8.10471655328798,-1,none,,,,,,,,,-1.0,0.0,object,36,0,0,reject,0.0170535759296107,1,1,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
20,5.34122448979592,7.18326530612245,1,left,2.00553287981859,4.46952380952381,,0.805532879818594,3.20553287981859,3.26952380952381,5.66952380952381,,-0.328299319727891,0.743564975282687,object,37,1,1,hit,-2.51827903335647,1,1,1,0,60,30,object,3,2.0717006802721096,"Q9: [-0.404354, -0.317755)","Q2: [3.60512, 7.68295]",late,-0.410362811791383
18,5.30140589569161,8.71814058956916,1,left,2.00965986394558,4.44580498866213,7.90730158730159,0.809659863945578,3.20965986394558,3.24580498866213,5.64580498866213,6.70730158730159,-0.344399092970521,0.608089057663797,object,38,1,1,hit,2.41182575598534,0,0,0,1,60,30,object,3,2.0556009070294796,"Q9: [-0.404354, -0.317755)","Q2: [3.60512, 7.68295]",late,-0.410362811791383
44,0.0,7.77328798185941,-1,none,,,,,,,,,-1.0,0.0,object,39,0,0,reject,-0.939102792743368,0,0,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
48,0.0,8.71814058956916,-1,none,,,,,,,,,-1.0,0.0,object,40,0,0,reject,-1.1961032809446,0,0,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
45,0.0,7.2790022675737,-1,none,,,,,,,,,-1.0,0.0,object,41,0,0,reject,1.43504547546963,1,1,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
38,3.34548752834467,6.29365079365079,2,left,2.70394557823129,,,1.50394557823129,,,,,-0.558503401360544,0.531565483696631,object,42,0,0,reject,-3.66574357022268,1,1,0,0,60,30,object,1,1.84154195011338,"Q6: [-0.677587, -0.54839)","Q1: [0.0, 3.60512)",early,-0.794081632653061
41,0.0,8.27818594104308,-1,none,,,,,,,,,-1.0,0.0,object,43,0,0,reject,3.34362464675949,1,1,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
13,3.66725623582766,8.34975056689342,1,right,2.04979591836735,4.460589569161,7.38557823129252,0.849795918367347,3.24979591836735,3.260589569161,5.660589569161,6.18557823129252,1.61746031746032,0.439205483618667,object,44,1,1,hit,0.778799481481935,0,0,0,1,60,30,object,1,1.61746031746031,"Q28: [1.59973, 1.8893)","Q2: [3.60512, 7.68295]",late,1.7445124716553302
49,0.0,7.95070294784581,-1,none,,,,,,,,,-1.0,0.0,object,45,0,0,reject,-0.95202843669933,0,0,0,1,60,30,object,,,"Q5: [-1.0, -0.677587)","Q1: [0.0, 3.60512)",early,-1.0
12,3.44666666666667,8.46489795918367,1,right,2.07573696145125,4.48226757369615,7.38757369614512,0.875736961451247,3.27573696145125,3.28226757369615,5.68226757369615,6.18757369614513,1.37092970521542,0.407171673336869,object,46,1,1,hit,-1.24510944101104,1,1,1,0,60,30,object,1,1.3709297052154197,"Q26: [1.32512, 1.4229)","Q1: [0.0, 3.60512)",early,1.37401360544218
6,7.31809523809524,9.23578231292517,1,right,2.06403628117914,4.4740589569161,7.39056689342404,0.864036281179138,3.26403628117914,3.2740589569161,5.6740589569161,6.19056689342404,-0.0724716553287976,0.792363331025441,object,47,1,1,hit,-41.3207494491832,1,1,1,0,60,30,object,2,2.8440362811791404,"Q14: [-0.0822222, 0.00575964)","Q2: [3.60512, 7.68295]",late,-0.0959523809523807
23,5.86512471655329,8.71814058956916,1,left,2.01383219954649,4.43496598639456,7.91133786848073,0.813832199546485,3.21383219954649,3.23496598639456,5.63496598639456,6.71133786848073,0.23015873015873,0.672749499310739,object,48,1,0,miss,5.24539153298002,0,0,0,1,60,30,object,4,0.23015873015873023,"Q18: [0.224308, 0.376213)","Q2: [3.60512, 7.68295]",late,0.2779478458049885
15,2.02702947845805,8.10471655328798,1,right,1.8047619047619,4.338820861678,7.32807256235828,0.604761904761905,3.0047619047619,3.138820861678,5.538820861678,6.12807256235828,0.222267573696145,0.250104919170271,object,49,1,1,hit,0.449035375880664,0,1,0,1,60,30,object,1,0.2222675736961499,"Q17: [0.144739, 0.224308)","Q1: [0.0, 3.60512)",early,0.16259637188208598
